stid,ok,name,start_date,end_date,lat,lon,heigh,height2,type,disappear_time,remark,gjjhzh_194_remark,ybzh_2170_remark,,,,红色112
57324,四川,平昌,198101,201012,31.58333333,107.0833333,364.2,365.1,,,,,一般站,,,,
57326,四川,宣汉,198101,201012,31.36666667,107.7166667,389.4,390.5,,,,,一般站,,,,
57328,四川,达县,195101,200012,31.2,107.05,344.9,344.4,基本站,缺195105、196905-196908,,,一般站,,,,
57329,四川,开江,198101,201012,31.1,107.85,467.5,468.5,,,,,一般站,,,,
57333,重庆,城口,198101,201012,31.95,108.0666667,798.2,800,,,,,一般站,,,,
57338,重庆,开县,198101,201012,31.18333333,108.4166667,216.5,213.2,,,,,一般站,,,,
57339,重庆,云阳,198101,201012,30.95,108.6833333,297.2,296.4,,,,,一般站,,,,
57343,陕西,镇坪,198101,201012,31.9,109.5333333,995.8,994.6,,,,,一般站,,,,
57345,重庆,巫溪,198101,201012,31.4,109.6166667,337.8,339.8,,,,,一般站,,,,
57348,重庆,奉节,195401,200012,31.01666667,109.5333333,299.8,300.3,基本站,,,,一般站,,,,
57349,重庆,巫山,198101,201012,31.06666667,109.8666667,275.7,275.9,,,,,一般站,,,,
57355,湖北,巴东,195207,200012,31.03333333,110.3666667,334,335,基本站,,,,一般站,,,,
57359,湖北,兴山,198101,201012,31.35,110.7333333,336.8,333.4,,,,,一般站,,,,
57361,湖北,保康,198101,201012,31.88333333,111.2666667,327.7,331,,,,,一般站,,,,
57362,湖北,神农架,198101,201012,31.75,110.0666667,935.2,936.2,,,,,一般站,,,,
57363,湖北,南漳,198101,201012,31.8,111.0833333,151,146,,,,,一般站,,,,
57370,湖北,宜城,198101,201012,31.73333333,112.2166667,67.8,68.3,,,,,一般站,,,,
57377,湖北,荆门,198101,201012,31,112.2166667,191.9,184.8,,,,,一般站,,,,
57378,湖北,钟祥,195208,200012,31.01666667,112.5666667,65.8,66.5,基准站,,1987年改基准站,,一般站,,,,
57381,湖北,随州,198101,201012,31.61666667,113.0333333,116.3,113.5,,,,,一般站,,,,
57385,湖北,广水,195610,200012,31.61666667,118.65,93.3,94.6,基本站,,,,,,,,
57386,湖北,孝昌,200701,201012,31.25,114,51.6,47.1,,,,,一般站,,,,
57387,湖北,京山,198101,201012,31,113.1333333,84.6,80.3,,,,,一般站,,,,
57388,湖北,安陆,198101,201012,31.26666667,113.7,53.7,54.3,,,,,一般站,,,,
57389,湖北,云梦,198101,201012,31.03333333,113.75,32.2,33.5,,,,,一般站,,,,
57390,河南,鸡公山,198101,201012,31.8,114.0666667,733.5,734.7,,,,,一般站,,,,
57395,湖北,大悟,198101,201012,31.56666667,114.1166667,74.9,71.8,,,,,一般站,,,,
57396,河南,新县,198101,201012,31.63333333,114.85,128.7,129.7,,,,,一般站,,,,
57398,湖北,红安,198101,201012,31.28333333,114.6166667,74.3,75.3,,,,,一般站,,,,
57399,湖北,麻城,195901,200012,31.13333333,114.95,74.3,75.2,基准站,,1988年改基准站,,一般站,,,,
57401,四川,射洪,198101,201012,30.86666667,105.3666667,383.3,384.3,,,,,一般站,,,,
57402,四川,蓬溪,198101,201012,30.76666667,105.7,394.5,395.5,,,,,一般站,,,,
57405,四川,遂宁,195101,200012,30.05,105.55,355,355.3,基本站,,,,一般站,,,,
57407,四川,乐至,198101,201012,30.28333333,105.0333333,462.6,463.8,,,,,一般站,,,,
57408,四川,安岳,198101,201012,30.11666667,105.35,338.4,339.6,,,,,一般站,,,,
57409,重庆,潼南,198101,201012,30.18333333,105.8,297.7,295.8,,,,,一般站,,,,
57411,四川,南充,195101,201207,30.78333333,106.1,309.7,311,基本站,,,国际交换站,一般站,,,,
57413,四川,渠县,198101,201012,30.85,106.9666667,295.1,296.2,,,,,一般站,,,,
57414,四川,岳池,198101,201012,30.51666667,106.45,403.7,404.9,,,,,一般站,,,,
57415,四川,广安,198101,201012,30.53333333,106.6333333,394.5,395.5,,,,,一般站,,,,
57416,四川,邻水,198101,201012,30.03333333,106.9333333,391.5,392.5,,,,,一般站,,,,
57417,四川,武胜,198101,201012,30.35,106.2833333,315.9,317.1,,,,,一般站,,,,
57420,四川,大竹,198101,201012,30.75,107.1833333,418,419,,,,,一般站,,,,
57425,重庆,垫江,198101,201012,30.03333333,107.0333333,433.8,430.5,,,,,一般站,,,,
57426,重庆,梁平,195111,200012,30.68333333,107.8,454.5,459.4,基本站,,缺195401-195409,,,,,,
57431,重庆,天城,198101,201012,30.08333333,108.35,257,256.8,,,,,一般站,,,,
57432,重庆,万县,195409,200012,30.76666667,108.4,186.7,188.8,基本站,,缺196708,,一般站,,,,
57437,重庆,忠县,198101,201012,30.3,108.0333333,325.6,326.3,,,,,一般站,,,,
57438,重庆,石柱,198101,201012,29.98333333,108.1166667,632.3,630.3,,,,,一般站,,,,
57439,湖北,利川,198101,201012,30.28333333,108.9333333,1074.1,1075.8,,,,,一般站,,,,
57445,湖北,建始,198101,201012,30.6,109.7166667,609.2,605.4,,,,,一般站,,,,
57447,湖北,鄂西,195101,201207,30.28333333,109.4666667,457.1,458,基准站,,1994年改基准站,国际交换站,一般站,,,,
57451,湖北,绿葱坡,195701,199712,30.78333333,110.2333333,1819.3,1817.9,基本站,,1998年1月改一般站,,,,,,
57453,湖北,夷陵,200301,201012,30.76666667,111.3166667,115.2,116.4,,,,,一般站,,,,
57458,湖北,五峰,195702,200012,30.2,110.0666667,619.9,620.7,基本站,,,,一般站,,,,
57461,湖北,宜昌,195108,201207,30.73333333,111.3666667,256.5,257.5,基本站,,,国际交换站,一般站,,,,
57462,湖北,三峡,199801,200012,30.86666667,111.0833333,139.9,99.99,基本站,,1998年1月增为基本站,,,,,,
57464,湖北,长阳,198101,201012,30.46666667,111.1833333,142.6,143.8,,,,,一般站,,,,
57465,湖北,宜都,198101,201012,30.38333333,111.45,74.1,76.3,,,,,一般站,,,,
57469,湖北,松滋,198101,201012,30.18333333,111.7666667,69.5,68.7,,,,,一般站,,,,
57475,湖北,潜江,198101,201012,30.4,112.9,31.2,39.2,,,,,一般站,,,,
57476,湖北,荆州,195306,200012,30.35,112.15,31.8,33.4,基本站,,,,一般站,,,,
57477,湖北,公安,198101,201012,30.06666667,112.2166667,38.4,46.8,,,,,一般站,,,,
57481,湖北,应城,198101,201012,30.95,113.5666667,30.4,34.7,,,,,一般站,,,,
57482,湖北,孝感,198101,201012,30.9,113.95,25.5,26.3,,,,,一般站,,,,
57483,湖北,天门,195406,200012,30.06666667,113.1333333,31.9,32.2,基本站,,,,一般站,,,,
57484,湖北,沙洋,#N/A,#N/A,30.73333333,112.55,57.2,58.3,,,,,一般站,,,,
57485,湖北,仙桃,198101,201012,30.3,113.4833333,23.7,24.9,,,,,一般站,,,,
57486,湖北,汉川,198101,201012,30.65,113.85,25,26,,,,,一般站,,,,
57489,湖北,蔡甸,198101,201012,30.58333333,114,38.4,39.4,,,,,一般站,,,,
57492,湖北,新洲,198101,201012,30.08333333,114.0833333,40.7,41.6,,,,,一般站,,,,
57494,湖北,武汉,195101,201207,30.6,114.05,23.6,24.4,基本站,,,国际交换站,一般站,,,,
57495,湖北,团风,200701,201012,30.06666667,114.8833333,28.1,28.8,,,,,一般站,,,,
57496,湖北,鄂州,198101,201012,30.36666667,114.8666667,31.3,30.7,,,,,一般站,,,,
57498,湖北,黄冈,198101,201012,30.43333333,114.9,21.4,22.1,,,,,一般站,,,,
57499,湖北,大冶,198101,201012,30.06666667,114.8833333,40.3,37.3,,,,,一般站,,,,
57502,重庆,大足,198101,201012,29.7,105.7,394.7,395.3,,,,,一般站,,,,
57503,四川,东兴,199901,201012,29.61666667,105.1166667,349.7,351.4,,,,,一般站,,,,
57504,四川,内江,195101,200012,29.58333333,105.05,347.1,352.4,基本站,,,,,,,,
57505,重庆,荣昌,198101,201012,29.41666667,105.5833333,338,324,,,,,一般站,,,,
57506,重庆,永川,198101,201012,29.36666667,105.9,353,351.8,,,,,一般站,,,,
57507,四川,隆昌,198101,201012,29.03333333,105.3,385.7,386.9,,,,,一般站,,,,
57508,四川,泸县,198101,201012,29.15,105.3666667,301,295,,,,,一般站,,,,
57509,重庆,万盛,198101,201012,28.95,106.9333333,325.3,325.7,,,,,一般站,,,,
57510,重庆,铜梁,198101,201012,29.85,106.0666667,326.3,327.5,,,,,一般站,,,,
57511,重庆,北碚,198101,201012,29.85,106.45,240.8,242.9,,,,,一般站,,,,
57512,重庆,合川,198101,201012,29.96666667,106.2833333,230.6,231.2,,,,,一般站,,,,
57513,重庆,渝北,198101,201012,29.73333333,106.6166667,464.7,465.5,,,,,一般站,,,,
57514,重庆,璧山,198101,201012,29.58333333,106.2166667,331.5,325,,,,,一般站,,,,
57516,重庆,重庆,195101,201207,29.58333333,106.4666667,259.1,259.6,基本站,,1987年1月代替57515业务,国际交换站,一般站,,,,
57517,重庆,江津,198101,201012,29.28333333,106.25,261.4,256.3,,,,,一般站,,,,
57518,重庆,巴南,198101,201012,29.03333333,106.05,506.1,506.9,,,,,一般站,,,,
57519,重庆,南川,198101,201012,29.01666667,107.1166667,698.8,699.8,,,,,一般站,,,,
57520,重庆,长寿,198101,201012,29.08333333,107.0666667,377.6,382.8,,,,,一般站,,,,
57522,重庆,涪陵,195210,200012,29.75,107.4166667,273.5,274.1,基本站,,缺196708,,,,,,
57523,重庆,丰都,198101,201012,29.85,107.7333333,290.5,290.4,,,,,一般站,,,,
57525,重庆,武隆,198101,201012,29.31666667,107.75,277.9,273.3,,,,,一般站,,,,
57536,重庆,黔江,198101,201012,29.53333333,108.7833333,607.3,608.8,,,,,一般站,,,,
57537,重庆,彭水,195101,199106,29.3,108.0166667,322.2,321.3,一般站,缺199103,1991年改一般站,,一般站,,,,
57540,湖北,咸丰,198101,201012,29.68333333,109.15,776.9,771.8,,,,,一般站,,,,
57541,湖北,宣恩,198101,201012,30,109.4833333,532.5,535.6,,,,,一般站,,,,
57543,湖北,鹤峰,198101,201012,29.9,110.0333333,539.8,538.7,,,,,一般站,,,,
57544,湖南,龙山,198101,201012,29.46666667,109.45,488.7,487.1,,,,,一般站,,,,
57545,湖北,来风,195302,200012,29.53333333,109.4166667,502.8,499.8,基本站,,,,一般站,,,,
57554,湖南,桑植,195711,200012,29.4,110.0166667,322.2,320.9,基本站,,,,一般站,,,,
57558,湖南,张家界,198101,201012,29.13333333,110.4666667,183.5,184.5,,,,,一般站,,,,
57562,湖南,石门,195907,200012,29.58333333,111.3666667,116.9,118.1,基准站,,1993年改基准站,,一般站,,,,
57564,湖南,慈利,198101,201012,29.43333333,111.1333333,103,104,,,,,一般站,,,,
57565,湖南,澧县,198101,201012,29.06666667,111.7333333,38.1,39.2,,,,,一般站,,,,
57566,湖南,临澧,198101,201012,29.45,111.65,51.5,52.5,,,,,一般站,,,,
57571,湖北,石首,198101,201012,29.7,112.4,35.7,40.7,,,,,一般站,,,,
57573,湖北,监利,198101,201012,29.08333333,112.9,30,35.1,,,,,一般站,,,,
57574,湖南,南县,195901,200012,29.36666667,112.4,36,37.1,基准站,,1987年改基准站,,一般站,,,,
57575,湖南,华容,198101,201012,29.51666667,112.5666667,31,32.1,,,,,一般站,,,,
57577,湖南,安乡,198101,201012,29.4,112.0166667,36.9,37.9,,,,,一般站,,,,
57581,湖北,洪湖,198101,201012,29.81666667,113.45,27.4,34.9,,,,,一般站,,,,
57582,湖北,赤壁,198101,201012,29.71666667,113.8833333,46.9,41.9,,,,,一般站,,,,
57583,湖北,嘉鱼,195611,200012,29.91666667,113.9666667,61.7,52.7,基本站,,,,一般站,,,,
57584,湖南,岳阳,195207,200012,29.38333333,113.0833333,53,49.7,基本站,,,,一般站,,,,
57585,湖南,临湘,198101,201012,29.48333333,113.45,60.4,60.2,,,,,一般站,,,,
57586,湖北,崇阳,198101,201012,29.53333333,114.0333333,78.5,80.5,,,,,一般站,,,,
57589,湖北,通城,198101,201012,29.26666667,113.8833333,146.2,147.2,,,,,一般站,,,,
57590,湖北,咸宁,198101,201012,29.85,114.3666667,98.8,97.8,,,,,一般站,,,,
57596,湖北,金沙,200701,201012,29.63333333,114.2,751.4,752.3,,,,,一般站,,,,
57598,江西,修水,195207,200012,29.03333333,114.5833333,146.8,144.4,基本站,,,,一般站,,,,
57600,四川,江安,198101,201012,28.71666667,105.0666667,420.9,421.8,,,,,一般站,,,,
57602,四川,泸州,195101,200012,28.88333333,105.4333333,334.8,335,基准站,,1989年改基准站,,,,,,
57603,四川,合江,198101,201012,28.81666667,105.0833333,283.4,284.4,,,,,一般站,,,,
57606,贵州,桐梓,195101,200012,28.13333333,106.0833333,972,972.7,基准站,,1991年改基准站,,一般站,,,,
57608,四川,叙永,195702,200012,28.01666667,105.4333333,377.5,378.6,基本站,,,,一般站,,,,
57612,重庆,綦江,198101,201012,29,106.65,474.7,475.9,,,,,一般站,,,,
57614,贵州,习水,195801,200012,28.33333333,106.2166667,1180.2,1181.3,基本站,,,,,,,,
57622,重庆,金佛山,195401,199412,28.95,107.15,1905.9,1906.9,基本站,,1995年1月改一般站,,,,,,
57623,贵州,道真,198101,201012,28.88333333,107.6,685.6,684.6,,,,,一般站,,,,
57625,贵州,正安,198101,201012,28.55,107.45,679.7,678.2,,,,,一般站,,,,
57633,重庆,酉阳,195101,201207,28.81666667,108.7666667,826.5,827.7,基准站,,1990年改基准站,国际交换站,一般站,,,,
57634,贵州,务川,198101,201012,28.51666667,107.8833333,660.3,658,,,,,一般站,,,,
57635,重庆,秀山,198101,201012,28.45,108.9833333,363.7,364,,,,,一般站,,,,
57636,贵州,沿河,198101,201012,28.56666667,108.05,334.6,335.4,,,,,一般站,,,,
57637,贵州,德江,198101,201012,28.25,108.1,629.5,630.5,,,,,一般站,,,,
57640,湖南,花垣,198101,201012,28.58333333,109.45,341,344.3,,,,,一般站,,,,
57642,湖南,保靖,198101,201012,28.7,109.6333333,325.3,326.8,,,,,一般站,,,,
57643,湖南,永顺,198101,201012,29,109.0833333,268.2,272.6,,,,,一般站,,,,
57646,湖南,古丈,198101,201012,28.61666667,109.95,302.1,302.1,,,,,一般站,,,,
57647,贵州,松桃,198101,201012,28.15,109.1833333,406.1,406.9,,,,,一般站,,,,
57649,湖南,吉首,195710,200012,28.23333333,109.6833333,254.6,255.6,基准站,,1993年改基准站,,一般站,,,,
57655,湖南,沅陵,195207,200012,28.46666667,110.4,151.6,151.4,基本站,,,,一般站,,,,
57657,湖南,泸溪,198101,201012,28.21666667,110.2,186,182.9,,,,,一般站,,,,
57658,湖南,辰溪,198101,201012,28.01666667,110.2,152.8,153.8,,,,,一般站,,,,
57661,湖南,桃源,198101,201012,28.91666667,111.4833333,48.7,49.8,,,,,一般站,,,,
57662,湖南,常德,195101,201207,29.11666667,111.6833333,150.6,151.4,基本站,,缺196708-196710,国际交换站,一般站,,,,
57663,湖南,汉寿,198101,201012,28.91666667,111.95,31.9,31.5,,,,,一般站,,,,
57666,湖南,桃江,198101,201012,28.51666667,112.1333333,52.1,49.1,,,,,一般站,,,,
57669,湖南,安化,195405,200012,28.38333333,111.2166667,128.3,129.4,基本站,,,,一般站,,,,
57671,湖南,沅江,195501,200012,28.85,112.3666667,37,35.5,基本站,,,,一般站,,,,
57673,湖南,湘阴,198101,201012,28.68333333,112.8833333,53.2,54.6,,,,,一般站,,,,
57674,湖南,赫山区,198101,201012,28.56666667,112.3833333,46.3,47.3,,,,,一般站,,,,
57678,湖南,宁乡,198101,201012,28.25,112.55,74.7,71.6,,,,,一般站,,,,
57680,湖南,汨罗,198101,201012,28.8,113.0666667,46.7,47.9,,,,,一般站,,,,
57682,湖南,平江,195611,200012,28.71666667,113.5666667,106.3,105,基本站,,,,一般站,,,,
57687,湖南,长沙,197001,201207,28.21666667,112.9166667,68,69.2,基本站,,,国际交换站,一般站,,,,
57688,湖南,浏阳,198101,201012,28.15,113.6333333,101.1,100.3,,,,,一般站,,,,
57694,江西,铜鼓,198101,201012,28.53333333,114.3833333,259.8,261,,,,,一般站,,,,
57696,江西,宜丰,198101,201012,28.4,114.7833333,91.7,92.9,,,,,一般站,,,,
57698,江西,万载,198101,201012,28.11666667,114.45,98.4,99.7,,,,,一般站,,,,
57699,江西,上高,198101,201012,28.23333333,114.9166667,66.6,67.8,,,,,一般站,,,,
57707,贵州,毕节,195101,201207,27.3,105.2833333,1510.6,1511.5,基本站,,,国际交换站,一般站,,,,
57708,贵州,大方,198101,201012,27.15,105.6,1700,1701.2,,,,,一般站,,,,
57710,贵州,仁怀,198101,201012,27.8,106.4,890.3,891,,,,,一般站,,,,
57713,贵州,遵义,195101,201207,27.7,106.8833333,843.9,844.9,基本站,,,国际交换站,,,,,
57714,贵州,金沙,198101,201012,27.46666667,106.2333333,942,943,,,,,一般站,,,,
57717,贵州,遵义县,198101,201012,27.53333333,106.0833333,974.1,975,,,,,一般站,,,,
57718,贵州,息烽,198101,201012,27.1,106.7166667,1112.1,1113.2,,,,,一般站,,,,
57719,贵州,开阳,198101,201012,27.06666667,106.9666667,1275.6,1280.7,,,,,一般站,,,,
57722,贵州,湄潭,195101,200012,27.76666667,107.4666667,792.2,792.9,基本站,,,,一般站,,,,
57723,贵州,凤冈,198101,201012,27.98333333,107.7166667,710.2,709.1,,,,,一般站,,,,
57728,贵州,瓮安,198101,201012,27.06666667,107.4666667,1096.7,1097.9,,,,,一般站,,,,
57729,贵州,余庆,198101,201012,27.23333333,107.8833333,622.1,621.3,,,,,一般站,,,,
57731,贵州,思南,195101,200012,27.95,108.25,416.8,417.7,基本站,,,,一般站,,,,
57732,贵州,印江,198101,201012,28.01666667,108.4,456.5,458,,,,,一般站,,,,
57734,贵州,石阡,198101,201012,27.56666667,108.2333333,467.5,468.5,,,,,一般站,,,,
57735,贵州,岑巩,198101,201012,27.18333333,108.8166667,404.3,405.3,,,,,一般站,,,,
57736,贵州,江口,198101,201012,27.7,108.85,369.2,370.7,,,,,一般站,,,,
57737,贵州,施秉,198101,201012,27.03333333,108.1166667,547.3,548.3,,,,,一般站,,,,
57738,贵州,镇远,198101,201012,27.05,108.4166667,516.3,517,,,,,一般站,,,,
57739,贵州,玉屏,198101,201012,27.23333333,108.9166667,394.8,391.2,,,,,一般站,,,,
57740,湖南,凤凰,198101,201012,27.95,109.6,349.6,349.7,,,,,一般站,,,,
57741,贵州,铜仁,195101,200012,27.71666667,109.1833333,282.7,283.5,基本站,,,,一般站,,,,
57742,贵州,万山,198101,201012,27.51666667,109.2,884.3,885.3,,,,,一般站,,,,
57743,湖南,麻阳,198101,201012,27.88333333,109.8,176.6,177.6,,,,,一般站,,,,
57744,湖南,新晃,198101,201012,27.36666667,109.0166667,355.5,356.1,,,,,一般站,,,,
57745,湖南,芷江,195101,201207,27.45,109.6833333,272.2,273.2,基本站,,,国际交换站,一般站,,,,
57752,湖南,溆浦,198101,201012,27.91666667,110.6,204,203.9,,,,,一般站,,,,
57754,湖南,洪江,198101,201012,27.35,110.15,170.9,170.7,,,,,一般站,,,,
57760,湖南,冷水江,198101,201012,27.7,111.4333333,249.2,250.4,,,,,一般站,,,,
57761,湖南,新化,198101,201012,27.75,111.3,211.9,213.4,,,,,一般站,,,,
57762,湖南,涟源,198101,201012,27.68333333,111.7,165,166.2,,,,,一般站,,,,
57763,湖南,娄底,198101,201012,27.68333333,112,205.8,201.2,,,,,一般站,,,,
57765,湖南,雪峰山,197301,198912,23.56666667,99.08333333,1404.9,#N/A,一般站,,1996年改一般站,,,,,,
57766,湖南,邵阳,195101,200012,27.23333333,111.4666667,248.6,248.2,基本站,,,,,,,,
57771,湖南,韶山,198101,201012,27.93333333,112.5333333,88.3,90,,,,,一般站,,,,
57772,湖南,湘乡,198101,201012,27.75,112.05,86.9,88.1,,,,,一般站,,,,
57773,湖南,湘潭,198101,201012,27.86666667,112.8166667,63.8,65,,,,,一般站,,,,
57774,湖南,双峰,195610,200012,27.45,112.0166667,100,98.4,基本站,,,,一般站,,,,
57776,湖南,南岳,195211,200012,27.3,112.7,1265.9,1265.1,基本站,,,,一般站,,,,
57777,湖南,衡山,198101,201012,27.23333333,112.8666667,63.3,65.5,,,,,一般站,,,,
57778,湖南,衡东,198101,201012,27.1,112.95,70.3,71.7,,,,,一般站,,,,
57779,湖南,攸县,198101,201012,27,113.35,102.5,100.6,,,,,一般站,,,,
57780,湖南,株洲,198701,200012,27.86666667,113.0166667,74.6,75.8,基准站,,1987年改基准站,,一般站,,,,
57781,湖南,醴陵,198101,201012,27.65,113.05,74.4,75.6,,,,,一般站,,,,
57783,江西,上栗,#N/A,#N/A,27.88333333,113.8166667,119.5,117,,,,,一般站,,,,
57786,江西,萍乡,198101,201012,27.63333333,113.85,117.5,118.7,,,,,一般站,,,,
57789,江西,莲花,198101,201012,27.13333333,113.95,194.5,195.7,,,,,一般站,,,,
57792,江西,分宜,198101,201012,27.81666667,114.6833333,93.7,94.9,,,,,一般站,,,,
57793,江西,宜春,195207,200012,27.8,114.3833333,131.3,132.3,基准站,,1987年改基准站,,一般站,,,,
57794,江西,芦溪,#N/A,#N/A,27.63333333,114.0166667,177.2,173.2,,,,,一般站,,,,
57796,江西,新余,198101,201012,27.08333333,114.8833333,189.3,190.3,,,,,一般站,,,,
57798,江西,安福,198101,201012,27.4,114.6,85.9,87.1,,,,,一般站,,,,
57799,江西,吉安,195108,201207,27.05,114.9166667,71.2,73.7,基本站,,1999年承担57797站业务,国际交换站,一般站,,,,
57800,贵州,纳雍,198101,201012,26.76666667,105.3666667,1457.1,1458.6,,,,,一般站,,,,
57803,贵州,黔西,195606,200012,27.03333333,106.0166667,1231.4,1234.5,基本站,,,,一般站,,,,
57805,贵州,织金,198101,201012,26.68333333,105.7666667,1319.3,1320.8,,,,,一般站,,,,
57806,贵州,安顺,195101,200012,26.25,105.9,1431.1,1430.5,基本站,,,,一般站,,,,
57807,贵州,六枝,198101,201012,26.2,105.4666667,1361.9,1363.2,,,,,一般站,,,,
57808,贵州,普定,198101,201012,26.31666667,105.75,1274.5,1275.7,,,,,一般站,,,,
57809,贵州,镇宁,198101,201012,26.06666667,105.75,1251,1252,,,,,一般站,,,,
